YBR083W	YDR448W
YBR083W	YDR451C
YBR083W	YDR461W
YBR083W	YDR508C
YBR083W	YDR522C
YBR083W	YDR528W
YBR083W	YEL007W
YBR083W	YEL021W
YBR083W	YEL040W
YBR083W	YEL062W
YBR083W	YER064C
YBR083W	YER075C
YBR083W	YER109C
YBR083W	YER118C
YBR083W	YER137C
YBR083W	YER137C-A
YBR083W	YER138W-A
YBR083W	YER145C
YBR083W	YER149C
YBR083W	YER150W
YBR083W	YER155C
YBR083W	YER158C
YBR083W	YER184C
YBR083W	YER185W
YBR083W	YER189W
YBR083W	YFL014W
YBR083W	YFL047W
YBR083W	YFL048C
YBR083W	YFR053C
YBR083W	YGL032C
YBR083W	YGL062W
YBR083W	YGL096W
YBR083W	YGL145W
YBR083W	YGL146C
YBR083W	YGL158W
YBR083W	YGL162W
YBR083W	YGL163C
YBR083W	YGL178W
YBR083W	YGL179C
YBR083W	YGL192W
YBR083W	YGL194C
YBR083W	YGR014W
YBR083W	YGR027C
YBR083W	YGR028W
YBR083W	YGR032W
YBR083W	YGR039W
YBR083W	YGR040W
YBR083W	YGR052W
YBR083W	YGR060W
YBR083W	YGR121C
YBR083W	YGR122W
YBR083W	YGR152C
YBR083W	YGR153W
YBR083W	YGR183C
YBR083W	YGR189C
YBR083W	YGR218W
YBR083W	YGR221C
YBR083W	YGR222W
YBR083W	YGR230W
YBR083W	YGR233C
YBR083W	YGR234W
YBR083W	YGR249W
YBR083W	YGR294W
YBR083W	YHL016C
YBR083W	YHL044W
YBR083W	YHR005C
YBR083W	YHR033W
YBR083W	YHR084W
YBR083W	YHR092C
YBR083W	YHR096C
YBR083W	YHR142W
YBR083W	YIL015W
YBR083W	YIL095W
YBR083W	YIL096C
YBR083W	YIL117C
YBR083W	YIL119C
YBR083W	YIL123W
YBR083W	YIL140W
YBR083W	YIL141W
YBR083W	YIL172C
YBR083W	YIR017C
YBR083W	YIR018W
YBR083W	YIR019C
YBR083W	YIR020C
YBR083W	YIR027C
YBR083W	YIR028W
YBR083W	YIR031C
YBR083W	YJL048C
YBR083W	YJL083W
YBR083W	YJL084C
YBR083W	YJL105W
YBR083W	YJL112W
YBR083W	YJL145W
YBR083W	YJL158C
YBR083W	YJL186W
YBR083W	YJL187C
YBR083W	YJL194W
YBR083W	YJL214W
YBR083W	YJL216C
YBR083W	YJR025C
YBR083W	YJR094C
YBR083W	YJR094W-A
YBR083W	YJR110W
YBR083W	YJR113C
YBR083W	YJR115W
YBR083W	YJR127C
YBR083W	YJR148W
YBR083W	YJR153W
YBR083W	YKL006C-A
YBR083W	YKL006W
YBR083W	YKL032C
YBR083W	YKL043W
YBR083W	YKL095W
YBR083W	YKL096W
YBR083W	YKL097C
YBR083W	YKL101W
YBR083W	YKL103C
YBR083W	YKL104C
YBR083W	YKL110C
YBR083W	YKL157W
YBR083W	YKL163W
YBR083W	YKL164C
YBR083W	YKL201C
YBR083W	YKR011C
YBR083W	YKR013W
YBR083W	YKR031C
YBR083W	YKR034W
YBR083W	YKR039W
YBR083W	YKR061W
YBR083W	YKR091W
YBR083W	YKR101W
YBR083W	YLL015W
YBR083W	YLL052C
YBR083W	YLR023C
YBR083W	YLR042C
YBR083W	YLR053C
YBR083W	YLR110C
YBR083W	YLR227C
YBR083W	YLR303W
YBR083W	YLR332W
YBR083W	YLR360W
YBR083W	YLR401C
YBR083W	YLR403W
YBR083W	YLR414C
YBR083W	YLR417W
YBR083W	YLR446W
YBR083W	YLR449W
YBR083W	YLR463C
YBR083W	YLR465C
YBR083W	YLR467W
YBR083W	YML041C
YBR083W	YML091C
YBR083W	YMR016C
YBR083W	YMR017W
YBR083W	YMR037C
YBR083W	YMR042W
YBR083W	YMR052W
YBR083W	YMR065W
YBR083W	YMR081C
YBR083W	YMR088C
YBR083W	YMR164C
YBR083W	YMR173W
YBR083W	YMR195W
YBR083W	YMR199W
YBR083W	YMR232W
YBR083W	YMR235C
YBR083W	YMR240C
YBR083W	YMR251W-A
YBR083W	YMR265C
YBR083W	YMR305C
YBR083W	YMR306W
YBR083W	YMR319C
YBR083W	YNL054W
YBR083W	YNL055C
YBR083W	YNL090W
YBR083W	YNL124W
YBR083W	YNL132W
YBR083W	YNL133C
YBR083W	YNL144C
YBR083W	YNL145W
YBR083W	YNL160W
YBR083W	YNL180C
YBR083W	YNL208W
YBR083W	YNL241C
YBR083W	YNL279W
YBR083W	YNL283C
YBR083W	YNL287W
YBR083W	YNL289W
YBR083W	YNL298W
YBR083W	YNL337W
YBR083W	YNL339C
YBR083W	YNR019W
YBR083W	YNR044W
YBR083W	YNR060W
YBR083W	YOL007C
YBR083W	YOL031C
YBR083W	YOL058W
YBR083W	YOL081W
YBR083W	YOL084W
YBR083W	YOL104C
YBR083W	YOL105C
YBR083W	YOL112W
YBR083W	YOR030W
YBR083W	YOR032C
YBR083W	YOR049C
YBR083W	YOR086C
YBR083W	YOR087W
YBR083W	YOR107W
YBR083W	YOR127W
YBR083W	YOR178C
YBR083W	YOR193W
YBR083W	YOR247W
YBR083W	YOR274W
YBR083W	YOR299W
YBR083W	YOR301W
YBR083W	YOR313C
YBR083W	YOR315W
YBR083W	YOR324C
YBR083W	YOR342C
YBR083W	YOR346W
YBR083W	YOR348C
YBR083W	YOR349W
YBR083W	YPL016W
YBR083W	YPL024W
YBR083W	YPL026C
YBR083W	YPL081W
YBR083W	YPL082C
YBR083W	YPL163C
YBR083W	YPL170W
YBR083W	YPL171C
YBR083W	YPL257W
YBR083W	YPL258C
YBR083W	YPR002C-A
YBR083W	YPR013C
YBR083W	YPR015C
YBR083W	YPR075C
YBR083W	YPR138C
YBR083W	YPR151C
YBR083W	YPR155C
YBR083W	YPR156C
YBR083W	YPR157W
YBR083W	YPR158W-B
YBR083W	YPR192W
YBR083W	YPR198W
YBR182C	YBR182C
YBR182C	YGR035C
YBR182C	YJR094C
YBR182C	YKL096W
YBR182C	YOR236W
YBR239C	YBR105C
YBR239C	YFR033C
YBR239C	YKL029C
YBR239C	YKL043W
YBR239C	YNL065W
YBR240C	YBL107C
YBR240C	YDL080C
YBR240C	YDR179C
YBR240C	YDR438W
YBR240C	YER183C
YBR240C	YGR144W
YBR240C	YKR093W
YBR240C	YLR004C
YBR240C	YLR237W
YBR240C	YOL055C
YBR297W	YAL062W
YBR297W	YER190W
YBR297W	YFL066C
YBR297W	YHL050C
YBR297W	YIL026C
YBR297W	YKL113C
YBR297W	YKR006C
YBR297W	YKR007W
YBR297W	YLR411W
YBR297W	YMR279C
YBR297W	YOR075W
YCL055W	YBR040W
YCL055W	YNR044W
YCL055W	YPR141C
YCR065W	YBL032W
YCR065W	YEL061C
YCR065W	YGL033W
YCR065W	YKR037C
YCR065W	YLR004C
YCR065W	YML085C
YCR065W	YMR202W
YCR065W	YMR250W
YCR065W	YNL013C
YCR065W	YNR076W
YCR065W	YOL164W
YCR065W	YOR070C
YCR065W	YOR077W
YCR065W	YOR372C
YCR065W	YPL171C
YCR084C	YAL039C
YCR084C	YAL063C
YCR084C	YAR028W
YCR084C	YAR047C
YCR084C	YAR060C
YCR084C	YBL030C
YCR084C	YBL072C
YCR084C	YBR067C
YCR084C	YBR118W
YCR084C	YBR181C
YCR084C	YBR182C
YCR084C	YCL025C
YCR084C	YDL037C
YCR084C	YDL185W
YCR084C	YDL228C
YCR084C	YDR041W
YCR084C	YDR043C
YCR084C	YDR072C
YCR084C	YDR134C
YCR084C	YDR215C
YCR084C	YDR258C
YCR084C	YDR259C
YCR084C	YDR342C
YCR084C	YDR343C
YCR084C	YDR441C
YCR084C	YDR449C
YCR084C	YDR525W
YCR084C	YEL045C
YCR084C	YEL060C
YCR084C	YER055C
YCR084C	YER056C
YCR084C	YER145C
YCR084C	YER158C
YCR084C	YFL015C
YCR084C	YFL022C
YCR084C	YFL026W
YCR084C	YFL051C
YCR084C	YFR032C
YCR084C	YGL030W
YCR084C	YGL097W
YCR084C	YGL103W
YCR084C	YGL123W
YCR084C	YGR033C
YCR084C	YGR085C
YCR084C	YGR139W
YCR084C	YGR180C
YCR084C	YGR213C
YCR084C	YGR248W
YCR084C	YHL001W
YCR084C	YHL016C
YCR084C	YHL029C
YCR084C	YHL033C
YCR084C	YHR010W
YCR084C	YHR032W
YCR084C	YHR095W
YCR084C	YHR203C
YCR084C	YHR210C
YCR084C	YIL055C
YCR084C	YIL117C
YCR084C	YIL123W
YCR084C	YIL162W
YCR084C	YIL170W
YCR084C	YIL172C
YCR084C	YIR013C
YCR084C	YJL079C
YCR084C	YJL225C
YCR084C	YJR146W
YCR084C	YJR157W
YCR084C	YJR158W
YCR084C	YKL060C
YCR084C	YKL097C
YCR084C	YKR075C
YCR084C	YKR096W
YCR084C	YKR101W
YCR084C	YLL045C
YCR084C	YLR044C
YCR084C	YLR076C
YCR084C	YLR236C
YCR084C	YLR264W
YCR084C	YLR279W
YCR084C	YLR296W
YCR084C	YLR299W
YCR084C	YLR302C
YCR084C	YLR304C
YCR084C	YLR402W
YCR084C	YLR441C
YCR084C	YLR461W
YCR084C	YML122C
YCR084C	YMR007W
YCR084C	YMR011W
YCR084C	YMR016C
YCR084C	YMR057C
YCR084C	YMR142C
YCR084C	YMR242C
YCR084C	YMR319C
YCR084C	YNL067W
YCR084C	YNL069C
YCR084C	YNR059W
YCR084C	YNR071C
YCR084C	YOL040C
YCR084C	YOL156W
YCR084C	YOL157C
YCR084C	YOL158C
YCR084C	YOR027W
YCR084C	YOR050C
YCR084C	YOR063W
YCR084C	YOR344C
YCR084C	YOR348C
YCR084C	YPL177C
YCR084C	YPL190C
YCR084C	YPL231W
YCR084C	YPR013C
YCR084C	YPR015C
YCR084C	YPR064W
YCR106W	YCR106W
YCR106W	YCR107W
YCR106W	YMR103C
YDL020C	YBL022C
YDL020C	YBL023C
YDL020C	YBL087C
YDL020C	YBR049C
YDL020C	YBR051W
YDL020C	YBR101C
YDL020C	YBR109C
YDL020C	YBR110W
YDL020C	YBR137W
YDL020C	YBR153W
YDL020C	YBR283C
YDL020C	YBR284W
YDL020C	YCL002C
YDL020C	YCL008C
YDL020C	YCL009C
YDL020C	YCL010C
YDL020C	YCL055W
YDL020C	YCL056C
YDL020C	YCR002C
YDL020C	YCR004C
YDL020C	YCR005C
YDL020C	YCR006C
YDL020C	YCR008W
YDL020C	YCR012W
YDL020C	YCR015C
YDL020C	YCR061W
YDL020C	YCR082W
YDL020C	YCR092C
YDL020C	YCR093W
YDL020C	YDL007W
YDL020C	YDL095W
YDL020C	YDL097C
YDL020C	YDL140C
YDL020C	YDL143W
YDL020C	YDL144C
YDL020C	YDL147W
YDL020C	YDL148C
YDL020C	YDL182W
YDL020C	YDR028C
YDL020C	YDR031W
YDL020C	YDR066C
YDL020C	YDR127W
YDL020C	YDR151C
YDL020C	YDR152W
YDL020C	YDR159W
YDL020C	YDR270W
YDL020C	YDR286C
YDL020C	YDR287W
YDL020C	YDR333C
YDL020C	YDR334W
YDL020C	YDR370C
YDL020C	YDR371W
YDL020C	YDR372C
YDL020C	YDR373W
YDL020C	YDR393W
YDL020C	YDR394W
YDL020C	YDR426C
YDL020C	YDR427W
YDL020C	YEL004W
YDL020C	YEL005C
YDL020C	YEL022W
YDL020C	YEL037C
YDL020C	YEL070W
YDL020C	YER007C-A
YDL020C	YER012W
YDL020C	YER021W
YDL020C	YER044C
YDL020C	YER094C
YDL020C	YER095W
YDL020C	YER133W
YDL020C	YER142C
YDL020C	YER143W
YDL020C	YER163C
YDL020C	YER177W
YDL020C	YFL023W
YDL020C	YFL024C
YDL020C	YFL056C
YDL020C	YFL057C
YDL020C	YFR003C
YDL020C	YFR004W
YDL020C	YFR010W
YDL020C	YFR050C
YDL020C	YGL001C
YDL020C	YGL010W
YDL020C	YGL011C
YDL020C	YGL012W
YDL020C	YGL013C
YDL020C	YGL047W
YDL020C	YGL048C
YDL020C	YGL122C
YDL020C	YGL172W
YDL020C	YGL173C
YDL020C	YGL180W
YDL020C	YGL195W
YDL020C	YGR047C
YDL020C	YGR048W
YDL020C	YGR135W
YDL020C	YGR142W
YDL020C	YGR209C
YDL020C	YGR223C
YDL020C	YGR224W
YDL020C	YGR253C
YDL020C	YHR001W
YDL020C	YHR028C
YDL020C	YIL075C
YDL020C	YIL169C
YDL020C	YJL001W
YDL020C	YJL002C
YDL020C	YJL094C
YDL020C	YJR006W
YDL020C	YJR088C
YDL020C	YJR108W
YDL020C	YKL010C
YDL020C	YKL015W
YDL020C	YKL016C
YDL020C	YKL026C
YDL020C	YKL039W
YDL020C	YKL040C
YDL020C	YKL054C
YDL020C	YKL077W
YDL020C	YKL138C-A
YDL020C	YKL145W
YDL020C	YKL161C
YDL020C	YKL195W
YDL020C	YKL196C
YDL020C	YKL210W
YDL020C	YKL219W
YDL020C	YKL220C
YDL020C	YLL037W
YDL020C	YLL039C
YDL020C	YLR287C-A
YDL020C	YLR367W
YDL020C	YLR421C
YDL020C	YLR422W
YDL020C	YML007W
YDL020C	YML008C
YDL020C	YML048W
YDL020C	YML049C
YDL020C	YML090W
YDL020C	YML092C
YDL020C	YMR012W
YDL020C	YMR186W
YDL020C	YMR275C
YDL020C	YMR276W
YDL020C	YNL145W
YDL020C	YNL155W
YDL020C	YNL156C
YDL020C	YNL232W
YDL020C	YNL250W
YDL020C	YNL251C
YDL020C	YNL337W
YDL020C	YNL338W
YDL020C	YNL339C
YDL020C	YOL038W
YDL020C	YOL082W
YDL020C	YOR007C
YDL020C	YOR052C
YDL020C	YOR053W
YDL020C	YOR058C
YDL020C	YOR106W
YDL020C	YOR117W
YDL020C	YOR157C
YDL020C	YOR158W
YDL020C	YOR259C
YDL020C	YOR260W
YDL020C	YOR261C
YDL020C	YOR262W
YDL020C	YOR280C
YDL020C	YOR297C
YDL020C	YOR298W
YDL020C	YOR318C
YDL020C	YOR319W
YDL020C	YOR353C
YDL020C	YPL070W
YDL020C	YPL071C
YDL020C	YPL113C
YDL020C	YPL208W
YDL020C	YPL209C
YDL020C	YPR091C
YDL020C	YPR107C
YDL020C	YPR108W
YDL056W	YAL003W
YDL056W	YAL040C
YDL056W	YAR007C
YDL056W	YBL002W
YDL056W	YBL003C
YDL056W	YBR070C
YDL056W	YBR071W
YDL056W	YCL055W
YDL056W	YCR065W
YDL056W	YDL003W
YDL056W	YDL004W
YDL056W	YDL055C
YDL056W	YDL101C
YDL056W	YDL227C
YDL056W	YDR040C
YDL056W	YDR263C
YDL056W	YDR309C
YDL056W	YDR441C
YDL056W	YDR451C
YDL056W	YDR501W
YDL056W	YER070W
YDL056W	YER079W
YDL056W	YER094C
YDL056W	YER095W
YDL056W	YER111C
YDL056W	YER124C
YDL056W	YER125W
YDL056W	YFR017C
YDL056W	YFR033C
YDL056W	YGR041W
YDL056W	YGR109C
YDL056W	YGR110W
YDL056W	YGR180C
YDL056W	YGR221C
YDL056W	YGR296W
YDL056W	YHR142W
YDL056W	YHR149C
YDL056W	YHR219W
YDL056W	YJL045W
YDL056W	YJL116C
YDL056W	YJL185C
YDL056W	YJL194W
YDL056W	YJL196C
YDL056W	YJR011C
YDL056W	YKL007W
YDL056W	YKL096W-A
YDL056W	YKL103C
YDL056W	YKL113C
YDL056W	YKL185W
YDL056W	YLR049C
YDL056W	YLR103C
YDL056W	YLR104W
YDL056W	YLR297W
YDL056W	YLR300W
YDL056W	YLR342W
YDL056W	YLR354C
YDL056W	YLR437C
YDL056W	YML041C
YDL056W	YML101C
YDL056W	YMR006C
YDL056W	YMR179W
YDL056W	YMR199W
YDL056W	YMR214W
YDL056W	YNL031C
YDL056W	YNL077W
YDL056W	YNL078W
YDL056W	YNL102W
YDL056W	YNL218W
YDL056W	YNL283C
YDL056W	YNL289W
YDL056W	YNL312W
YDL056W	YNL336W
YDL056W	YNL339C
YDL056W	YNR009W
YDL056W	YOL010W
YDL056W	YOL017W
YDL056W	YOR074C
YDL056W	YOR075W
YDL056W	YOR246C
YDL056W	YOR247W
YDL056W	YOR248W
YDL056W	YPL014W
YDL056W	YPL015C
YDL056W	YPL056C
YDL056W	YPL082C
YDL056W	YPL152W
YDL056W	YPL163C
YDL056W	YPL241C
YDL056W	YPL267W
YDL056W	YPL268W
YDL056W	YPL283C
YDL056W	YPR120C
YDL056W	YPR174C
YDL056W	YPR175W
YDL106C	YAR015W
YDL106C	YBR085W
YDL106C	YBR093C
YDL106C	YCL030C
YDL106C	YCR098C
YDL106C	YCR107W
YDL106C	YDL226C
YDL106C	YDR023W
YDL106C	YDR145W
YDL106C	YGL234W
YDL106C	YGR061C
YDL106C	YGR204W
YDL106C	YHR136C
YDL106C	YJL161W
YDL106C	YKL006C-A
YDL106C	YKL103C
YDL106C	YLR439W
YDL106C	YML123C
YDL106C	YMR231W
YDL106C	YMR300C
YDL106C	YNL059C
YDL106C	YOL038W
YDL106C	YOL119C
YDL106C	YOR128C
YDL106C	YOR344C
YDL106C	YPL131W
YDL106C	YPL240C
YDL170W	YDL210W
YDL170W	YGR019W
YDL170W	YNL312W
YDL170W	YPL122C
YDR043C	STA1
YDR043C	YAR071W
YDR043C	YBR018C
YDR043C	YBR019C
YDR043C	YBR020W
YDR043C	YBR296C
YDR043C	YDR040C
YDR043C	YDR041W
YDR043C	YDR077W
YDR043C	YDR343C
YDR043C	YER096W
YDR043C	YFR015C
YDR043C	YHR033W
YDR043C	YIL020C
YDR043C	YIL098C
YDR043C	YIL099W
YDR043C	YIL101C
YDR043C	YIL119C
YDR043C	YIL162W
YDR043C	YJL078C
YDR043C	YJL196C
YDR043C	YMR145C
YDR043C	YNL065W
YDR043C	YNR060W
YDR043C	YNR070W
YDR043C	YOR049C
YDR043C	YOR136W
YDR043C	YOR226C
YDR043C	YPL230W
YDR081C	YBR092C
YDR081C	YGR144W
YDR081C	YLR134W
YDR081C	YOL055C
YDR123C	YAL040C
YDR123C	YAR035W
YDR123C	YBL015W
YDR123C	YBL029W
YDR123C	YBL043W
YDR123C	YBL106C
YDR123C	YBR029C
YDR123C	YBR066C
YDR123C	YBR067C
YDR123C	YBR093C
YDR123C	YBR177C
YDR123C	YCL004W
YDR123C	YCL043C
YDR123C	YCR005C
YDR123C	YCR010C
YDR123C	YCR032W
YDR123C	YCR098C
YDR123C	YCR104W
YDR123C	YDL037C
YDR123C	YDL048C
YDR123C	YDL075W
YDR123C	YDL080C
YDR123C	YDL174C
YDR123C	YDR011W
YDR123C	YDR046C
YDR123C	YDR077W
YDR123C	YDR123C
YDR123C	YDR124W
YDR123C	YDR147W
YDR123C	YDR169C
YDR123C	YDR208W
YDR123C	YDR216W
YDR123C	YDR345C
YDR123C	YDR354W
YDR123C	YDR438W
YDR123C	YDR451C
YDR123C	YDR497C
YDR123C	YDR502C
YDR123C	YDR536W
YDR123C	YEL017W
YDR123C	YEL040W
YDR123C	YEL046C
YDR123C	YEL056W
YDR123C	YEL060C
YDR123C	YEL069C
YDR123C	YEL073C
YDR123C	YER017C
YDR123C	YER026C
YDR123C	YER043C
YDR123C	YER056C
YDR123C	YER095W
YDR123C	YER154W
YDR123C	YFL014W
YDR123C	YFL016C
YDR123C	YFL021W
YDR123C	YFR017C
YDR123C	YFR019W
YDR123C	YGL055W
YDR123C	YGL062W
YDR123C	YGL124C
YDR123C	YGL125W
YDR123C	YGL255W
YDR123C	YGR014W
YDR123C	YGR032W
YDR123C	YGR041W
YDR123C	YGR121C
YDR123C	YGR143W
YDR123C	YGR149W
YDR123C	YGR157W
YDR123C	YGR161C
YDR123C	YGR170W
YDR123C	YGR175C
YDR123C	YGR202C
YDR123C	YGR234W
YDR123C	YGR258C
YDR123C	YGR280C
YDR123C	YGR286C
YDR123C	YHL004W
YDR123C	YHL020C
YDR123C	YHL030W
YDR123C	YHL032C
YDR123C	YHR007C
YDR123C	YHR018C
YDR123C	YHR067W
YDR123C	YHR094C
YDR123C	YHR123W
YDR123C	YHR135C
YDR123C	YHR137W
YDR123C	YHR216W
YDR123C	YIL009W
YDR123C	YIL011W
YDR123C	YIL013C
YDR123C	YIL119C
YDR123C	YIL122W
YDR123C	YIL155C
YDR123C	YIL162W
YDR123C	YJL079C
YDR123C	YJL100W
YDR123C	YJL153C
YDR123C	YJL167W
YDR123C	YJR008W
YDR123C	YJR073C
YDR123C	YJR103W
YDR123C	YJR105W
YDR123C	YJR121W
YDR123C	YJR133W
YDR123C	YKL044W
YDR123C	YKL096W
YDR123C	YKL182W
YDR123C	YLL052C
YDR123C	YLR056W
YDR123C	YLR133W
YDR123C	YLR168C
YDR123C	YLR300W
YDR123C	YLR347C
YDR123C	YLR352W
YDR123C	YLR377C
YDR123C	YLR378C
YDR123C	YLR437C
YDR123C	YML008C
YDR123C	YML017W
YDR123C	YML052W
YDR123C	YML123C
YDR123C	YMR008C
YDR123C	YMR010W
YDR123C	YMR011W
YDR123C	YMR015C
YDR123C	YMR029C
YDR123C	YMR030W
YDR123C	YMR186W
YDR123C	YMR195W
YDR123C	YMR246W
YDR123C	YMR263W
YDR123C	YMR322C
YDR123C	YNL044W
YDR123C	YNL055C
YDR123C	YNL130C
YDR123C	YNL169C
YDR123C	YNL208W
YDR123C	YNL241C
YDR123C	YNL289W
YDR123C	YNR016C
YDR123C	YOL007C
YDR123C	YOL011W
YDR123C	YOL027C
YDR123C	YOL039W
YDR123C	YOL058W
YDR123C	YOL059W
YDR123C	YOL104C
YDR123C	YOL108C
YDR123C	YOL154W
YDR123C	YOL164W
YDR123C	YOR011W
YDR123C	YOR025W
YDR123C	YOR032C
YDR123C	YOR100C
YDR123C	YOR153W
YDR123C	YOR211C
YDR123C	YOR247W
YDR123C	YOR306C
YDR123C	YOR317W
YDR123C	YPL014W
