YJR010C-A	SPC1
YJR013W	GPI14
YJR014W	TMA22
YJR016C	ILV3
YJR017C	ESS1
YJR019C	TES1
YJR021C	REC107
YJR022W	LSM8
YJR024C	MDE1
YJR025C	BNA1
YJR030C	RBH2
YJR031C	GEA1
YJR032W	CPR7
YJR033C	RAV1
YJR034W	PET191
YJR035W	RAD26
YJR036C	HUL4
YJR040W	GEF1
YJR041C	URB2
YJR042W	NUP85
YJR043C	POL32
tM(CAU)J3	IMT3
YJR044C	VPS55
YJR045C	SSC1
YJR046W	TAH11
YJR047C	ANB1
YJR048W	CYC1
YJR049C	UTR1
YJR050W	ISY1
YJR051W	OSM1
tG(GCC)J2	SUF23
YJR052W	RAD7
YJR053W	BFA1
YJR054W	KCH1
tR(CCU)J	HSX1
YJR055W	HIT1
tY(GUA)J2	SUP4
YJR057W	CDC8
YJR058C	APS2
YJR059W	PTK2
YJR060W	CBF1
YJR062C	NTA1
YJR063W	RPA12
YJR064W	CCT5
YJR065C	ARP3
YJR066W	TOR1
YJR067C	YAE1
YJR068W	RFC2
YJR069C	HAM1
YJR070C	LIA1
YJR072C	NPA3
YJR073C	OPI3
YJR074W	MOG1
YJR075W	HOC1
YJR076C	CDC11
YJR077C	MIR1
YJR078W	BNA2
YJR080C	AIM24
YJR082C	EAF6
YJR083C	ACF4
YJR086W	STE18
YJR088C	EMC2
YJR089W	BIR1
YJR090C	GRR1
YJR091C	JSN1
YJR092W	BUD4
YJR093C	FIP1
YJR094C	IME1
IRT1	IRT1
YJR094W-A	RPL43B
YJR095W	SFC1
YJR097W	JJJ3
YJR099W	YUH1
YJR100C	AIM25
YJR101W	RSM26
YJR102C	VPS25
YJR103W	URA8
YJR104C	SOD1
YJR105W	ADO1
YJR106W	ECM27
YJR107W	LIH1
YJR108W	ABM1
YJR109C	CPA2
YJR110W	YMR1
YJR111C	PXP2
YJR112W	NNF1
YJR113C	RSM7
YJR116W	TDA4
YJR117W	STE24
YJR118C	ILM1
YJR119C	JHD2
YJR121W	ATP2
YJR122W	IBA57
YJR123W	RPS5
YJR125C	ENT3
YJR126C	VPS70
YJR127C	RSF2
snR3	SNR3
YJR129C	EFM3
YJR130C	STR2
YJR131W	MNS1
YJR132W	NMD5
YJR133W	XPT1
YJR134C	SGM1
YJR135C	MCM22
YJR135W-A	TIM8
YJR136C	TTI2
YJR137C	MET5
YJR138W	IML1
YJR139C	HOM6
YJR140C	HIR3
YJR141W	IPA1
YJR143C	PMT4
YJR144W	MGM101
YJR145C	RPS4A
YJR147W	HMS2
YJR148W	BAT2
YJR150C	DAN1
YJR151C	DAN4
YJR152W	DAL5
YJR153W	PGU1
YJR155W	AAD10
YJR156C	THI11
YJR158W	HXT16
YJR159W	SOR1
YJR160C	MPH3
YJR161C	COS5
YKL224C	PAU16
YKL221W	MCH2
YKL220C	FRE2
YKL219W	COS9
YKL218C	SRY1
YKL217W	JEN1
YKL216W	URA1
YKL215C	OXP1
YKL214C	YRA2
YKL213C	DOA1
YKL212W	SAC1
YKL211C	TRP3
snR64	SNR64
YKL210W	UBA1
YKL209C	STE6
tT(CGU)K	TRT2
YKL208W	CBT1
YKL207W	EMC3
YKL206C	ADD66
YKL205W	LOS1
YKL204W	EAP1
YKL203C	TOR2
YKL201C	MNN4
YKL198C	PTK1
YKL197C	PEX1
YKL196C	YKT6
YKL195W	MIA40
YKL194C	MST1
YKL193C	SDS22
YKL192C	ACP1
YKL191W	DPH2
YKL190W	CNB1
YKL189W	HYM1
YKL188C	PXA2
YKL187C	FAT3
YKL186C	MTR2
YKL185W	ASH1
YKL184W	SPE1
YKL183W	LOT5
YKL182W	FAS1
YKL181W	PRS1
YKL180W	RPL17A
YKL179C	COY1
YKL178C	STE3
YKL176C	LST4
YKL175W	ZRT3
YKL174C	TPO5
YKL173W	SNU114
YKL172W	EBP2
YKL171W	NNK1
YKL170W	MRPL38
YKL168C	KKQ8
YKL167C	MRP49
YKL166C	TPK3
YKL165C	MCD4
YKL164C	PIR1
YKL163W	PIR3
YKL161C	KDX1
YKL160W	ELF1
YKL159C	RCN1
YKL157W	APE2
YKL156W	RPS27A
YKL155C	RSM22
YKL154W	SRP102
YKL152C	GPM1
YKL151C	NNR2
YKL150W	MCR1
YKL149C	DBR1
YKL148C	SDH1
YKL146W	AVT3
YKL145W	RPT1
YKL144C	RPC25
YKL143W	LTV1
YKL142W	MRP8
YKL141W	SDH3
YKL140W	TGL1
YKL139W	CTK1
YKL138C-A	HSK3
YKL138C	MRPL31
YKL137W	CMC1
YKL135C	APL2
YKL134C	OCT1
YKL132C	RMA1
YKL130C	SHE2
YKL129C	MYO3
YKL128C	PMU1
YKL127W	PGM1
YKL126W	YPK1
YKL125W	RRN3
YKL124W	SSH4
YKL122C	SRP21
YKL121W	DGR2
YKL120W	OAC1
YKL119C	VPH2
YKL117W	SBA1
YKL116C	PRR1
YKL114C	APN1
YKL113C	RAD27
YKL112W	ABF1
YKL110C	KTI12
YKL109W	HAP4
YKL108W	SLD2
YKL106W	AAT1
YKL105C	SEG2
YKL104C	GFA1
YKL103C	APE1
YKL101W	HSL1
YKL100C	YPF1
YKL099C	UTP11
YKL098W	MTC2
YKL096W-A	CWP2
YKL096W	CWP1
YKL095W	YJU2
YKL094W	YJU3
YKL093W	MBR1
YKL092C	BUD2
YKL090W	CUE2
YKL089W	MIF2
YKL088W	CAB3
YKL087C	CYT2
YKL086W	SRX1
YKL085W	MDH1
YKL084W	HOT13
YKL082C	RRP14
YKL081W	TEF4
snR38	SNR38
YKL080W	VMA5
YKL079W	SMY1
YKL078W	DHR2
YKL076C	PSY1
YKL074C	MUD2
YKL073W	LHS1
YKL072W	STB6
YKL068W	NUP100
YKL067W	YNK1
YKL065C	YET1
YKL064W	MNR2
YKL062W	MSN4
YKL061W	BLI1
YKL060C	FBA1
YKL059C	MPE1
YKL058W	TOA2
YKL057C	NUP120
YKL056C	TMA19
YKL055C	OAR1
YKL054C	DEF1
YKL053C-A	MDM35
YKL052C	ASK1
YKL051W	SFK1
YKL049C	CSE4
YKL048C	ELM1
YKL047W	ANR2
YKL046C	DCW1
YKL045W	PRI2
YKL044W	MMO1
YKL043W	PHD1
YKL042W	SPC42
YKL041W	VPS24
YKL040C	NFU1
YKL039W	PTM1
snR69	SNR69
YKL038W	RGT1
YKL037W	AIM26
YKL035W	UGP1
YKL034W	TUL1
YKL033W	TTI1
YKL032C	IXR1
YKL029C	MAE1
YKL028W	TFA1
YKL027W	TCD2
YKL026C	GPX1
YKL025C	PAN3
YKL024C	URA6
YKL022C	CDC16
YKL021C	MAK11
YKL020C	SPT23
YKL019W	RAM2
YKL018W	SWD2
YKL017C	HCS1
YKL016C	ATP7
YKL015W	PUT3
YKL014C	URB1
YKL013C	ARC19
YKL012W	PRP40
YKL011C	CCE1
YKL010C	UFD4
YKL009W	MRT4
YKL008C	LAC1
YKL007W	CAP1
YKL006C-A	SFT1
snR87	SNR87
YKL006W	RPL14A
YKL005C	BYE1
YKL004W	AUR1
YKL003C	MRP17
YKL002W	DID4
YKL001C	MET14
CEN11	CEN11
YKR001C	VPS1
YKR002W	PAP1
YKR003W	OSH6
YKR004C	ECM9
YKR006C	MRPL13
YKR007W	MEH1
YKR008W	RSC4
YKR009C	FOX2
YKR010C	TOF2
YKR013W	PRY2
YKR014C	YPT52
YKR016W	MIC60
YKR017C	HEL1
YKR019C	IRS4
YKR020W	VPS51
YKR021W	ALY1
YKR022C	NTR2
YKR024C	DBP7
YKR025W	RPC37
YKR026C	GCN3
YKR027W	BCH2
YKR028W	SAP190
YKR029C	SET3
YKR030W	GMH1
YKR031C	SPO14
YKR034W	DAL80
YKR035W-A	DID2
YKR035C	OPI8
YKR036C	CAF4
YKR037C	SPC34
YKR038C	KAE1
YKR039W	GAP1
YKR042W	UTH1
YKR043C	SHB17
YKR044W	UIP5
YKR046C	PET10
YKR048C	NAP1
YKR049C	FMP46
YKR050W	TRK2
YKR052C	MRS4
YKR053C	YSR3
YKR054C	DYN1
YKR055W	RHO4
YKR056W	TRM2
YKR057W	RPS21A
YKR058W	GLG1
YKR059W	TIF1
YKR060W	UTP30
YKR061W	KTR2
snR42	SNR42
YKR062W	TFA2
YKR063C	LAS1
YKR064W	OAF3
YKR065C	PAM17
YKR066C	CCP1
YKR067W	GPT2
YKR068C	BET3
YKR069W	MET1
YKR071C	DRE2
YKR072C	SIS2
YKR074W	AIM29
YKR076W	ECM4
YKR077W	MSA2
YKR079C	TRZ1
YKR080W	MTD1
YKR081C	RPF2
YKR082W	NUP133
YKR083C	DAD2
YKR084C	HBS1
YKR085C	MRPL20
YKR086W	PRP16
YKR087C	OMA1
YKR088C	TVP38
YKR089C	TGL4
YKR090W	PXL1
YKR091W	SRL3
YKR092C	SRP40
YKR093W	PTR2
YKR094C	RPL40B
YKR095W	MLP1
YKR095W-A	PCC1
YKR096W	ESL2
YKR097W	PCK1
YKR098C	UBP11
YKR099W	BAS1
YKR100C	SKG1
YKR101W	SIR1
YKR102W	FLO10
YKR103W	NFT1
YKR105C	VBA5
YKR106W	GEX2
RDN1	RDN1
YLL064C	PAU18
YLL063C	AYT1
YLL062C	MHT1
YLL061W	MMP1
YLL060C	GTT2
YLL057C	JLP1
YLL055W	YCT1
YLL052C	AQY2
YLL051C	FRE6
YLL050C	COF1
YLL049W	LDB18
YLL048C	YBT1
YLL046C	RNP1
YLL045C	RPL8B
YLL043W	FPS1
YLL042C	ATG10
YLL041C	SDH2
YLL040C	VPS13
YLL039C	UBI4
YLL038C	ENT4
YLL036C	PRP19
YLL035W	GRC3
YLL034C	RIX7
YLL033W	IRC19
YLL031C	GPI13
YLL030C	RRT7
YLL029W	FRA1
YLL028W	TPO1
YLL027W	ISA1
YLL026W	HSP104
YLL025W	PAU17
YLL024C	SSA2
YLL023C	POM33
YLL022C	HIF1
YLL021W	SPA2
YLL019C	KNS1
YLL018C-A	COX19
YLL018C	DPS1
YLL016W	SDC25
YLL015W	BPT1
YLL014W	EMC6
YLL013C	PUF3
YLL012W	YEH1
YLL011W	SOF1
YLL010C	PSR1
YLL009C	COX17
YLL008W	DRS1
YLL007C	LMO1
YLL006W	MMM1
YLL005C	SPO75
YLL004W	ORC3
YLL003W	SFI1
YLL002W	RTT109
YLL001W	DNM1
CEN12	CEN12
ARS1208	ARS1208
YLR002C	NOC3
YLR003C	CMS1
YLR004C	THI73
YLR005W	SSL1
YLR006C	SSK1
YLR007W	NSE1
YLR008C	PAM18
YLR009W	RLP24
YLR010C	TEN1
YLR011W	LOT6
YLR013W	GAT3
YLR014C	PPR1
YLR015W	BRE2
YLR016C	PML1
YLR017W	MEU1
YLR018C	POM34
YLR019W	PSR2
YLR020C	YEH2
YLR021W	IRC25
YLR022C	SDO1
YLR023C	IZH3
YLR024C	UBR2
YLR025W	SNF7
YLR026C	SED5
YLR027C	AAT2
snR30	SNR30
YLR028C	ADE16
YLR029C	RPL15A
YLR032W	RAD5
YLR033W	RSC58
YLR034C	SMF3
YLR035C	MLH2
YLR037C	PAU23
YLR038C	COX12
YLR039C	RIC1
YLR040C	AFB1
YLR043C	TRX1
YLR044C	PDC1
YLR045C	STU2
YLR047C	FRE8
YLR048W	RPS0B
YLR051C	FCF2
YLR052W	IES3
YLR054C	OSW2
YLR055C	SPT8
YLR056W	ERG3
YLR057W	MNL2
YLR058C	SHM2
YLR059C	REX2
YLR060W	FRS1
YLR061W	RPL22A
YLR062C	BUD28
YLR063W	BMT6
YLR064W	PER33
YLR065C	ENV10
YLR066W	SPC3
YLR067C	PET309
YLR068W	FYV7
YLR069C	MEF1
YLR070C	XYL2
YLR071C	RGR1
YLR072W	LAM6
YLR073C	RFU1
YLR074C	BUD20
YLR075W	RPL10
YLR077W	FMP25
YLR078C	BOS1
YLR079W	SIC1
YLR080W	EMP46
YLR081W	GAL2
YLR082C	SRL2
YLR083C	EMP70
YLR084C	RAX2
YLR085C	ARP6
YLR086W	SMC4
YLR087C	CSF1
YLR088W	GAA1
YLR089C	ALT1
YLR090W	XDJ1
YLR091W	GEP5
YLR092W	SUL2
YLR093C	NYV1
YLR094C	GIS3
YLR095C	IOC2
YLR096W	KIN2
YLR097C	HRT3
YLR098C	CHA4
YLR099C	ICT1
YLR099W-A	MIM2
YLR100W	ERG27
YLR102C	APC9
YLR103C	CDC45
YLR104W	LCL2
YLR105C	SEN2
snR79	SNR79
YLR106C	MDN1
YLR107W	REX3
snR6	SNR6
YLR109W	AHP1
YLR110C	CCW12
YLR113W	HOG1
YLR114C	AVL9
YLR115W	CFT2
YLR116W	MSL5
YLR117C	CLF1
YLR119W	SRN2
YLR120C	YPS1
YLR121C	YPS3
YLR127C	APC2
YLR128W	DCN1
YLR129W	DIP2
YLR130C	ZRT2
YLR131C	ACE2
YLR132C	USB1
YLR133W	CKI1
YLR134W	PDC5
YLR135W	SLX4
YLR136C	TIS11
YLR137W	RKM5
YLR138W	NHA1
YLR139C	SLS1
YLR141W	RRN5
YLR142W	PUT1
YLR143W	DPH6
YLR144C	ACF2
YLR145W	RMP1
YLR146C	SPE4
YLR147C	SMD3
YLR148W	PEP3
YLR150W	STM1
YLR151C	PCD1
YLR153C	ACS2
YLR154C	RNH203
ETS2-1	ETS2-1
YLR154W-C	TAR1
RDN25-1	RDN25-1
ITS2-1	ITS2-1
RDN58-1	RDN58-1
ITS1-1	ITS1-1
RDN18-1	RDN18-1
RDN37-1	RDN37-1
ETS1-1	ETS1-1
NTS2-1	NTS2-1
RDN5-1	RDN5-1
NTS1-2	NTS1-2
ETS2-2	ETS2-2
RDN25-2	RDN25-2
ITS2-2	ITS2-2
RDN58-2	RDN58-2
ITS1-2	ITS1-2
RDN18-2	RDN18-2
RDN37-2	RDN37-2
ETS1-2	ETS1-2
NTS2-2	NTS2-2
RDN5-2	RDN5-2
YLR155C	ASP3-1
RDN5-3	RDN5-3
YLR157C	ASP3-2
RDN5-4	RDN5-4
YLR158C	ASP3-3
RDN5-5	RDN5-5
YLR160C	ASP3-4
RDN5-6	RDN5-6
YLR162W-A	RRT15
YLR163C	MAS1
YLR164W	SHH4
YLR165C	PUS5
YLR166C	SEC10
YLR167W	RPS31
YLR168C	UPS2
YLR170C	APS1
YLR172C	DPH5
YLR174W	IDP2
YLR175W	CBF5
YLR176C	RFX1
YLR178C	TFS1
YLR180W	SAM1
YLR181C	VTA1
YLR182W	SWI6
YLR183C	TOS4
YLR185W	RPL37A
YLR186W	EMG1
YLR187W	SKG3
YLR188W	MDL1
YLR189C	ATG26
YLR190W	MMR1
YLR191W	PEX13
YLR192C	HCR1
YLR193C	UPS1
YLR194C	NCW2
YLR195C	NMT1
YLR196W	PWP1
YLR197W	NOP56
YLR199C	PBA1
YLR200W	YKE2
YLR201C	COQ9
YLR203C	MSS51
YLR204W	QRI5
YLR205C	HMX1
YLR206W	ENT2
YLR207W	HRD3
YLR208W	SEC13
YLR209C	PNP1
YLR210W	CLB4
YLR211C	ATG38
YLR212C	TUB4
YLR213C	CRR1
YLR214W	FRE1
YLR215C	CDC123
YLR216C	CPR6
YLR218C	COA4
YLR219W	MSC3
YLR220W	CCC1
YLR221C	RSA3
YLR222C	UTP13
YLR223C	IFH1
YLR224W	UCC1
YLR226W	BUR2
YLR227C	ADY4
YLR228C	ECM22
YLR229C	CDC42
YLR231C	BNA5
YLR233C	EST1
YLR234W	TOP3
YLR237W	THI7
YLR238W	FAR10
YLR239C	LIP2
YLR240W	VPS34
YLR241W	CSC1
YLR242C	ARV1
YLR243W	GPN3
YLR244C	MAP1
YLR245C	CDD1
YLR246W	ERF2
YLR247C	IRC20
YLR248W	RCK2
YLR249W	YEF3
YLR250W	SSP120
YLR251W	SYM1
YLR253W	MCP2
YLR254C	NDL1
YLR256W	HAP1
YLR258W	GSY2
YLR259C	HSP60
YLR260W	LCB5
YLR261C	VPS63
YLR262C	YPT6
YLR262C-A	TMA7
YLR263W	RED1
YLR264W	RPS28B
YLR265C	NEJ1
YLR266C	PDR8
YLR267W	BOP2
YLR268W	SEC22
YLR270W	DCS1
YLR271W	CMG1
YLR272C	YCS4
YLR273C	PIG1
YLR274W	MCM5
YLR275W	SMD2
YLR276C	DBP9
YLR277C	YSH1
YLR284C	ECI1
YLR285W	NNT1
YLR286C	CTS1
YLR287C-A	RPS30A
YLR288C	MEC3
YLR289W	GUF1
YLR290C	COQ11
YLR291C	GCD7
YLR292C	SEC72
YLR293C	GSP1
YLR295C	ATP14
YLR298C	YHC1
YLR299W	ECM38
YLR300W	EXG1
YLR301W	HRI1
YLR303W	MET17
YLR304C	ACO1
YLR305C	STT4
YLR306W	UBC12
YLR307W	CDA1
YLR308W	CDA2
YLR309C	IMH1
YLR310C	CDC25
YLR312C	ATG39
YLR312W-A	MRPL15
YLR313C	SPH1
YLR314C	CDC3
YLR315W	NKP2
YLR316C	TAD3
YLR318W	EST2
YLR319C	BUD6
YLR320W	MMS22
YLR322W	VPS65
YLR321C	SFH1
YLR323C	CWC24
YLR324W	PEX30
YLR325C	RPL38
YLR327C	TMA10
YLR328W	NMA1
YLR329W	REC102
YLR330W	CHS5
YLR332W	MID2
YLR331C	JIP3
snR61	SNR61
snR55	SNR55
snR57	SNR57
YLR333C	RPS25B
YLR335W	NUP2
YLR336C	SGD1
YLR338W	OPI9
YLR337C	VRP1
YLR340W	RPP0
YLR341W	SPO77
YLR342W	FKS1
YLR343W	GAS2
tR(CCG)L	TRR4
YLR344W	RPL26A
YLR346C	CIS1
YLR347C	KAP95
YLR348C	DIC1
YLR350W	ORM2
YLR351C	NIT3
YLR353W	BUD8
YLR354C	TAL1
YLR355C	ILV5
YLR356W	ATG33
YLR357W	RSC2
YLR359W	ADE13
YLR360W	VPS38
YLR361C	DCR2
YLR362W	STE11
YLR363C	NMD4
YLR364W	GRX8
YLR367W	RPS22B
snR44	SNR44
YLR368W	MDM30
YLR369W	SSQ1
YLR370C	ARC18
YLR371W	ROM2
YLR372W	ELO3
YLR373C	VID22
YLR375W	STP3
YLR376C	PSY3
YLR377C	FBP1
YLR378C	SEC61
YLR380W	CSR1
YLR381W	CTF3
YLR382C	NAM2
YLR383W	SMC6
YLR384C	IKI3
YLR385C	SWC7
YLR386W	VAC14
YLR387C	REH1
YLR388W	RPS29A
snR34	SNR34
YLR389C	STE23
YLR390W	ECM19
YLR390W-A	CCW14
YLR392C	ART10
YLR393W	ATP10
YLR394W	CST9
YLR395C	COX8
YLR396C	VPS33
YLR397C	AFG2
YLR398C	SKI2
YLR399C	BDF1
YLR401C	DUS3
YLR403W	SFP1
YLR404W	SEI1
YLR405W	DUS4
YLR406C	RPL31B
YLR408C	BLS1
YLR409C	UTP21
YLR410W	VIP1
YLR411W	CTR3
YLR412W	BER1
YLR413W	INA1
YLR414C	PUN1
YLR417W	VPS36
YLR418C	CDC73
YLR420W	URA4
YLR421C	RPN13
YLR422W	DCK1
YLR423C	ATG17
YLR424W	SPP382
YLR425W	TUS1
YLR426W	TDA5
YLR427W	MAG2
YLR429W	CRN1
YLR430W	SEN1
YLR431C	ATG23
YLR432W	IMD3
YLR433C	CNA1
YLR435W	TSR2
YLR436C	ECM30
YLR437C	DIF1
YLR438W	CAR2
YLR438C-A	LSM3
YLR439W	MRPL4
YLR440C	SEC39
YLR441C	RPS1A
YLR442C	SIR3
YLR443W	ECM7
YLR445W	GMC2
YLR447C	VMA6
YLR448W	RPL6B
YLR449W	FPR4
YLR450W	HMG2
YLR451W	LEU3
YLR452C	SST2
YLR453C	RIF2
YLR454W	FMP27
YLR455W	PDP3
YLR457C	NBP1
YLR459W	GAB1
YLR461W	PAU4
YLR466W	YRF1-4
YLR465C	BSC3
YLR467W	YRF1-5
YML132W	COS3
YML130C	ERO1
YML129C	COX14
YML128C	MSC1
YML127W	RSC9
YML126C	ERG13
YML125C	PGA3
YML124C	TUB3
YML123C	PHO84
YML121W	GTR1
YML120C	NDI1
YML118W	NGL3
YML117W	NAB6
YML116W	ATR1
YML115C	VAN1
YML114C	TAF8
YML113W	DAT1
YML112W	CTK3
YML111W	BUL2
YML110C	COQ5
YML109W	ZDS2
YML107C	PML39
YML106W	URA5
YML105C	SEC65
YML104C	MDM1
YML103C	NUP188
snR85	SNR85
YML102W	CAC2
YML101C	CUE4
YML100W	TSL1
YML099C	ARG81
YML098W	TAF13
YML097C	VPS9
YML095C	RAD10
YML094W	GIM5
YML093W	UTP14
YML092C	PRE8
YML091C	RPM2
ZOD1	ZOD1
YML088W	UFO1
YML087C	AIM33
YML086C	ALO1
YML085C	TUB1
YML081C-A	ATP18
YML081W	TDA9
YML080W	DUS1
YML078W	CPR3
YML077W	BET5
YML076C	WAR1
YML075C	HMG1
YML074C	FPR3
YML073C	RPL6A
YML072C	TCB3
YML071C	COG8
YML070W	DAK1
YML069W	POB3
YML068W	ITT1
YML067C	ERV41
YML066C	SMA2
YML065W	ORC1
YML064C	TEM1
YML063W	RPS1B
YML062C	MFT1
YML061C	PIF1
YML060W	OGG1
YML059C	NTE1
YML058W-A	HUG1
YML058W	SML1
YML057W	CMP2
snR54	SNR54
YML056C	IMD4
YML055W	SPC2
YML054C	CYB2
tY(GUA)M1	SUP5
YML052W	SUR7
YML051W	GAL80
YML050W	AIM32
YML049C	RSE1
YML048W	GSF2
YML047C	PRM6
YML046W	PRP39
YML043C	RRN11
YML042W	CAT2
YML041C	VPS71
tP(UGG)M	SUF7
YML038C	YMD8
YML036W	CGI121
YML035C	AMD1
